assign,old_url,action,category,confidence,"old_link (based on column B, old_url)","new_link (based on column P, cur_full_url)",valid_match,notes,fern_file,cur_product_slug,cur_version_slug,cur_tab_slug,cur_page_slug,cur_full_url,"prop_product_slug
red = mismatch with cur",prop_version_slug,prop_page_slug,prop_full_url (generated from prev 3 cols),approved OR updated,doc_id,notes,notes 2
August,/sdks/realtime-sdk/v3/guides/messaging/forwarding-texts-to-email,redirect,slug_changed,0.842,developer.signalwire.com/sdks/realtime-sdk/v3/guides/messaging/forwarding-texts-to-email,signalwire.docs.buildwithfern.com/realtime-sdk/v3/guides/messaging/forwarding-texts-to-email-nodejs,y,,realtime-sdk/pages/v3/guides/messaging/forwarding-texts-to-email-nodejs.mdx,realtime-sdk,v3,,/guides/messaging/forwarding-texts-to-email-nodejs,/realtime-sdk/v3/guides/messaging/forwarding-texts-to-email-nodejs,server-sdk,v3,/node/guides/forwarding-texts-to-email-nodejs,/server-sdk/v3/node/guides/forwarding-texts-to-email-nodejs,TRUE,b9ff9d38-6a88-4041-a836-0c29772995d8,body=0.928 fname=0.500; page relocated from fern/products/realtime-sdk/pages/v3/guides/messaging/forwarding-texts-to-email-nodejs.mdx; tracked in known_deleted,
August,/sdks/realtime-sdk/v3/guides/messaging/send-sms-from-the-browser,redirect,slug_changed,0.871,developer.signalwire.com/sdks/realtime-sdk/v3/guides/messaging/send-sms-from-the-browser,signalwire.docs.buildwithfern.com/realtime-sdk/v3/guides/messaging/send-sms-from-the-browser-using-node-js,y,,realtime-sdk/pages/v3/guides/messaging/send-sms-from-the-browser-using-node-js.mdx,realtime-sdk,v3,,/guides/messaging/send-sms-from-the-browser-using-node-js,/realtime-sdk/v3/guides/messaging/send-sms-from-the-browser-using-node-js,server-sdk,v3,/node/guides/send-sms-from-the-browser-using-node-js,/server-sdk/v3/node/guides/send-sms-from-the-browser-using-node-js,TRUE,b11cb040-7a54-46ed-873d-e8374dd9ee5a,body=0.963 fname=0.500; page relocated from fern/products/realtime-sdk/pages/v3/guides/messaging/send-sms-from-the-browser-using-node-js.mdx; tracked in known_deleted,
August,/sdks/realtime-sdk/v3/guides/realtime-relay-v4-vs-v3,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v3/guides/realtime-relay-v4-vs-v3,signalwire.docs.buildwithfern.com/realtime-sdk/v3/guides/realtime-relay-v4-vs-v3,y,,realtime-sdk/pages/v3/guides/realtime-relay-v4-vs-v3.mdx,realtime-sdk,v3,,/guides/realtime-relay-v4-vs-v3,/realtime-sdk/v3/guides/realtime-relay-v4-vs-v3,server-sdk,v3,/node/guides/realtime-relay-v4-vs-v3,/server-sdk/v3/node/guides/realtime-relay-v4-vs-v3,TRUE,cadc62d8-629b-4a93-b058-d76b1ef7c73f,,
August,/sdks/realtime-sdk/v3/guides/voice/first-steps-with-voice,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v3/guides/voice/first-steps-with-voice,signalwire.docs.buildwithfern.com/realtime-sdk/v3/guides/voice/first-steps-with-voice,y,,realtime-sdk/pages/v3/guides/voice/first-steps-with-voice.mdx,realtime-sdk,v3,,/guides/voice/first-steps-with-voice,/realtime-sdk/v3/guides/voice/first-steps-with-voice,server-sdk,v3,/node/guides/get-started-with-voice,/server-sdk/v3/node/guides/get-started-with-voice,TRUE,198fbd9a-88c0-4839-9983-48cf2fbe66d8,page relocated from fern/products/realtime-sdk/pages/v3/guides/voice/first-steps-with-voice.mdx; tracked in known_deleted,
August,/sdks/realtime-sdk/v3/guides/voice/setting-up-voicemail,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v3/guides/voice/setting-up-voicemail,signalwire.docs.buildwithfern.com/realtime-sdk/guides/make-and-receive-calls,f,Fern doc deleted,realtime-sdk/pages/v3/guides/voice/setting-up-voicemail.mdx,realtime-sdk,v3,,/guides/make-and-receive-calls,/realtime-sdk/guides/make-and-receive-calls,server-sdk,v3,/node/guides/setting-up-voicemail,/server-sdk/v3/node/guides/setting-up-voicemail,TRUE,15f7f61e-50c9-47bc-983a-ff9c64f6eca8,page relocated from fern/products/realtime-sdk/pages/v3/guides/voice/setting-up-voicemail.mdx; tracked in known_deleted,
August,/sdks/realtime-sdk/v3/guides/voice/weather-phone,redirect,slug_changed,0.884,developer.signalwire.com/sdks/realtime-sdk/v3/guides/voice/weather-phone,signalwire.docs.buildwithfern.com/realtime-sdk/v3/guides/voice/weather-phone-with-signalwire-realtime-api,y,,realtime-sdk/pages/v3/guides/voice/weather-phone-with-signalwire-realtime-api.mdx,realtime-sdk,v3,,/guides/voice/weather-phone-with-signalwire-realtime-api,/realtime-sdk/v3/guides/voice/weather-phone-with-signalwire-realtime-api,server-sdk,v3,/node/guides/weather-phone-with-signalwire-realtime-api,/server-sdk/v3/node/guides/weather-phone-with-signalwire-realtime-api,TRUE,0f3dee1a-ff76-408f-a0e9-fd51dedb1ecb,body=0.980 fname=0.500; page relocated from fern/products/realtime-sdk/pages/v3/guides/voice/weather-phone-with-signalwire-realtime-api.mdx; tracked in known_deleted,
August,/sdks/realtime-sdk/v3/messaging,redirect,slug_changed,0.795,developer.signalwire.com/sdks/realtime-sdk/v3/messaging,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/messaging,y,,realtime-sdk/pages/v3/tech-ref/messaging/index.mdx,realtime-sdk,v3,,/reference/messaging,/realtime-sdk/v3/reference/messaging,server-sdk,v3,/node/reference/messaging,/server-sdk/v3/node/reference/messaging,TRUE,508e082e-8dad-45ff-b100-fb687cadbbb4,body=0.743 fname=1.000,
August,/sdks/realtime-sdk/v3/messaging/client,redirect,slug_changed,0.822,developer.signalwire.com/sdks/realtime-sdk/v3/messaging/client,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/messaging/client,y,,realtime-sdk/pages/v3/tech-ref/messaging/messaging-client.mdx,realtime-sdk,v3,,/reference/messaging/client,/realtime-sdk/v3/reference/messaging/client,server-sdk,v3,/node/reference/messaging/client,/server-sdk/v3/node/reference/messaging/client,TRUE,888135e0-b3df-461f-9624-d89d7b067c8a,body=0.903 fname=0.500; page relocated from fern/products/realtime-sdk/pages/v3/tech-ref/messaging/messaging-client.mdx; tracked in known_deleted,
August,/sdks/realtime-sdk/v3/messaging/message-contract,redirect,slug_changed,0.946,developer.signalwire.com/sdks/realtime-sdk/v3/messaging/message-contract,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/messaging/message-contract,y,,realtime-sdk/pages/v3/tech-ref/messaging/messaging-messagecontract.mdx,realtime-sdk,v3,,/reference/messaging/message-contract,/realtime-sdk/v3/reference/messaging/message-contract,server-sdk,v3,/node/reference/messaging/message-contract,/server-sdk/v3/node/reference/messaging/message-contract,TRUE,239df371-e126-466f-bc87-1ee900801cea,body=1.000 fname=0.732,
August,/sdks/realtime-sdk/v3/messaging/messaging-sendresult,redirect,slug_changed,0.963,developer.signalwire.com/sdks/realtime-sdk/v3/messaging/messaging-sendresult,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/messaging/messaging-send-result,y,,realtime-sdk/pages/v3/tech-ref/messaging/messaging-messagingsendresult.mdx,realtime-sdk,v3,,/reference/messaging/messaging-send-result,/realtime-sdk/v3/reference/messaging/messaging-send-result,server-sdk,v3,/node/reference/messaging/messaging-send-result,/server-sdk/v3/node/reference/messaging/messaging-send-result,TRUE,d92fdd04-323c-4d3c-b09d-9c6ab67cde56,body=1.000 fname=0.816,
August,/sdks/realtime-sdk/v3/pubsub,redirect,slug_changed,0.781,developer.signalwire.com/sdks/realtime-sdk/v3/pubsub,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/pubsub,y,,realtime-sdk/pages/v3/tech-ref/pubsub/index.mdx,realtime-sdk,v3,,/reference/pubsub,/realtime-sdk/v3/reference/pubsub,server-sdk,v3,/node/reference/pubsub,/server-sdk/v3/node/reference/pubsub,TRUE,e70a9375-0dfd-4429-8837-0a31cab4d86e,body=0.727 fname=1.000,
August,/sdks/realtime-sdk/v3/pubsub/client,redirect,slug_changed,0.811,developer.signalwire.com/sdks/realtime-sdk/v3/pubsub/client,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/pubsub/client,y,,realtime-sdk/pages/v3/tech-ref/pubsub/pubsub-client.mdx,realtime-sdk,v3,,/reference/pubsub/client,/realtime-sdk/v3/reference/pubsub/client,server-sdk,v3,/node/reference/pubsub/client,/server-sdk/v3/node/reference/pubsub/client,TRUE,7d7d2884-9319-4c8e-9329-37e8dcabcd89,body=0.888 fname=0.500; page relocated from fern/products/realtime-sdk/pages/v3/tech-ref/pubsub/pubsub-client.mdx; tracked in known_deleted,
August,/sdks/realtime-sdk/v3/realtime-client,redirect,slug_changed,0.792,developer.signalwire.com/sdks/realtime-sdk/v3/realtime-client,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/realtime-client,y,,realtime-sdk/pages/v3/tech-ref/realtime-client/index.mdx,realtime-sdk,v3,,/reference/realtime-client,/realtime-sdk/v3/reference/realtime-client,server-sdk,v3,/node/reference/realtime-client,/server-sdk/v3/node/reference/realtime-client,TRUE,082cb39d-62af-4059-9d51-72dbb30dbbe1,body=0.740 fname=1.000,
August,/sdks/realtime-sdk/v3/task,redirect,slug_changed,0.94,developer.signalwire.com/sdks/realtime-sdk/v3/task,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/task,y,,realtime-sdk/pages/v3/tech-ref/task/index.mdx,realtime-sdk,v3,,/reference/task,/realtime-sdk/v3/reference/task,server-sdk,v3,/node/reference/task,/server-sdk/v3/node/reference/task,TRUE,16e9f6d9-1eac-42e4-b871-72fb1e938bcd,body=0.925 fname=1.000,
August,/sdks/realtime-sdk/v3/task/client,redirect,slug_changed,0.789,developer.signalwire.com/sdks/realtime-sdk/v3/task/client,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/task/client,y,,realtime-sdk/pages/v3/tech-ref/task/task-client.mdx,realtime-sdk,v3,,/reference/task/client,/realtime-sdk/v3/reference/task/client,server-sdk,v3,/node/reference/task/client,/server-sdk/v3/node/reference/task/client,TRUE,2ff45949-f7b9-467e-a3c0-447c5ce85a8d,body=0.862 fname=0.500; page relocated from fern/products/realtime-sdk/pages/v3/tech-ref/task/task-client.mdx; tracked in known_deleted,
August,/sdks/realtime-sdk/v3/tech-ref/pubsub/pubsub-pubsubmessage,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v3/tech-ref/pubsub/pubsub-pubsubmessage,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/pubsub/pubsub-message,y,,realtime-sdk/pages/v3/tech-ref/pubsub/pubsub-pubsubmessage.mdx,realtime-sdk,v3,,/reference/pubsub/pubsub-message,/realtime-sdk/v3/reference/pubsub/pubsub-message,server-sdk,v3,/node/reference/pubsub/pubsub-message,/server-sdk/v3/node/reference/pubsub/pubsub-message,TRUE,cc08bed3-cfa9-4e42-8e36-136bd24b1e76,,
August,/sdks/realtime-sdk/v3/video,redirect,slug_changed,0.702,developer.signalwire.com/sdks/realtime-sdk/v3/video,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/video,y,,realtime-sdk/pages/v3/tech-ref/video/index.mdx,realtime-sdk,v3,,/reference/video,/realtime-sdk/v3/reference/video,server-sdk,v3,/node/reference/video,/server-sdk/v3/node/reference/video,TRUE,37a798cc-097f-4527-a88c-54a04b5b6c2b,body=0.628 fname=1.000,
August,/sdks/realtime-sdk/v3/video/room-session,redirect,slug_changed,0.939,developer.signalwire.com/sdks/realtime-sdk/v3/video/room-session,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/video/room-session,y,,realtime-sdk/pages/v3/tech-ref/video/video-roomsession.mdx,realtime-sdk,v3,,/reference/video/room-session,/realtime-sdk/v3/reference/video/room-session,server-sdk,v3,/node/reference/video-room-session,/server-sdk/v3/node/reference/video-room-session,TRUE,27f63f1e-11bc-49f6-ac3a-a8fb06d86d7b,body=0.984 fname=0.759; page relocated from fern/products/realtime-sdk/pages/v3/tech-ref/video/video-roomsession.mdx; tracked in known_deleted,
August,/sdks/realtime-sdk/v3/video/roomsession-fullstate,redirect,slug_changed,0.932,developer.signalwire.com/sdks/realtime-sdk/v3/video/roomsession-fullstate,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/video/room-session-full-state,y,,realtime-sdk/pages/v3/tech-ref/video/video-roomsessionfullstate.mdx,realtime-sdk,v3,,/reference/video/room-session-full-state,/realtime-sdk/v3/reference/video/room-session-full-state,server-sdk,v3,/node/reference/video/room-session-full-state,/server-sdk/v3/node/reference/video/room-session-full-state,TRUE,47cf2261-1184-4706-9044-4ac84890f112,body=0.952 fname=0.851,
August,/sdks/realtime-sdk/v3/video/roomsession-member,redirect,slug_changed,0.958,developer.signalwire.com/sdks/realtime-sdk/v3/video/roomsession-member,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/video/room-session-member,y,,realtime-sdk/pages/v3/tech-ref/video/video-roomsessionmember.mdx,realtime-sdk,v3,,/reference/video/room-session-member,/realtime-sdk/v3/reference/video/room-session-member,server-sdk,v3,/node/reference/video/room-session-member,/server-sdk/v3/node/reference/video/room-session-member,TRUE,e5fcc7e8-57b4-4f27-b422-a381e5667878,body=0.991 fname=0.829,
August,/sdks/realtime-sdk/v3/video/roomsession-playback,redirect,slug_changed,0.965,developer.signalwire.com/sdks/realtime-sdk/v3/video/roomsession-playback,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/video/room-session-playback,y,,realtime-sdk/pages/v3/tech-ref/video/video-roomsessionplayback.mdx,realtime-sdk,v3,,/reference/video/room-session-playback,/realtime-sdk/v3/reference/video/room-session-playback,server-sdk,v3,/node/reference/video/room-session-playback,/server-sdk/v3/node/reference/video/room-session-playback,TRUE,ba8c2c45-3fb4-4c3c-8ca5-783da1d1109c,body=0.995 fname=0.844,
August,/sdks/realtime-sdk/v3/video/roomsession-recording,redirect,slug_changed,0.97,developer.signalwire.com/sdks/realtime-sdk/v3/video/roomsession-recording,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/video/room-session-recording,y,,realtime-sdk/pages/v3/tech-ref/video/video-roomsessionrecording.mdx,realtime-sdk,v3,,/reference/video/room-session-recording,/realtime-sdk/v3/reference/video/room-session-recording,server-sdk,v3,/node/reference/video/room-session-recording,/server-sdk/v3/node/reference/video/room-session-recording,TRUE,bb713571-149c-4c10-ae14-72ed7eb94c7a,body=1.000 fname=0.851,
August,/sdks/realtime-sdk/v3/video/roomsession-stream,redirect,slug_changed,0.966,developer.signalwire.com/sdks/realtime-sdk/v3/video/roomsession-stream,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/video/room-session-stream,y,,realtime-sdk/pages/v3/tech-ref/video/video-roomsessionstream.mdx,realtime-sdk,v3,,/reference/video/room-session-stream,/realtime-sdk/v3/reference/video/room-session-stream,server-sdk,v3,/node/reference/video/room-session-stream,/server-sdk/v3/node/reference/video/room-session-stream,TRUE,0bf355b8-722c-4c96-b094-19b90f61f51a,body=1.000 fname=0.829,
August,/sdks/realtime-sdk/v3/voice/call,redirect,slug_changed,0.868,developer.signalwire.com/sdks/realtime-sdk/v3/voice/call,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/voice/call,y,,realtime-sdk/pages/v3/tech-ref/voice/voice-call.mdx,realtime-sdk,v3,,/reference/voice/call,/realtime-sdk/v3/reference/voice/call,server-sdk,v3,/node/reference/voice/call,/server-sdk/v3/node/reference/voice/call,TRUE,28e2c9c0-0cd0-4f27-b0aa-51fd8c27acec,body=0.960 fname=0.500; page relocated from fern/products/realtime-sdk/pages/v3/tech-ref/voice/voice-call.mdx; tracked in known_deleted,
August,/sdks/realtime-sdk/v3/voice/call-collect,redirect,slug_changed,0.991,developer.signalwire.com/sdks/realtime-sdk/v3/voice/call-collect,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/voice/call-collect,y,,realtime-sdk/pages/v3/tech-ref/voice/callcollect.mdx,realtime-sdk,v3,,/reference/voice/call-collect,/realtime-sdk/v3/reference/voice/call-collect,server-sdk,v3,/node/reference/voice/call-collect,/server-sdk/v3/node/reference/voice/call-collect,TRUE,2c6a61b0-dd41-44a9-86a5-f1174f8f5407,body=1.000 fname=0.957,
August,/sdks/realtime-sdk/v3/voice/call-detect,redirect,slug_changed,0.981,developer.signalwire.com/sdks/realtime-sdk/v3/voice/call-detect,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/voice/call-detect,y,,realtime-sdk/pages/v3/tech-ref/voice/calldetect.mdx,realtime-sdk,v3,,/reference/voice/call-detect,/realtime-sdk/v3/reference/voice/call-detect,server-sdk,v3,/node/reference/voice/call-detect,/server-sdk/v3/node/reference/voice/call-detect,TRUE,98d96bd9-b467-4b6b-9f69-d6933e01f719,body=0.989 fname=0.952,
August,/sdks/realtime-sdk/v3/voice/call-playback,redirect,slug_changed,0.983,developer.signalwire.com/sdks/realtime-sdk/v3/voice/call-playback,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/voice/call-playback,y,,realtime-sdk/pages/v3/tech-ref/voice/callplayback.mdx,realtime-sdk,v3,,/reference/voice/call-playback,/realtime-sdk/v3/reference/voice/call-playback,server-sdk,v3,/node/reference/voice/call-playback,/server-sdk/v3/node/reference/voice/call-playback,TRUE,fe8ef89a-de7e-43e9-a38c-04af4f6702c8,body=0.989 fname=0.960,
August,/sdks/realtime-sdk/v3/voice/call-prompt,redirect,slug_changed,0.981,developer.signalwire.com/sdks/realtime-sdk/v3/voice/call-prompt,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/voice/call-prompt,y,,realtime-sdk/pages/v3/tech-ref/voice/callprompt.mdx,realtime-sdk,v3,,/reference/voice/call-prompt,/realtime-sdk/v3/reference/voice/call-prompt,server-sdk,v3,/node/reference/voice/call-prompt,/server-sdk/v3/node/reference/voice/call-prompt,TRUE,37d63a5a-6251-4f0f-85fe-c467ddb665f9,body=0.989 fname=0.952,
August,/sdks/realtime-sdk/v3/voice/call-recording,redirect,slug_changed,0.982,developer.signalwire.com/sdks/realtime-sdk/v3/voice/call-recording,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/voice/call-recording,y,,realtime-sdk/pages/v3/tech-ref/voice/callrecording.mdx,realtime-sdk,v3,,/reference/voice/call-recording,/realtime-sdk/v3/reference/voice/call-recording,server-sdk,v3,/node/reference/voice/call-recording,/server-sdk/v3/node/reference/voice/call-recording,TRUE,58373590-2b47-466f-9118-58e2ea14b036,body=0.987 fname=0.963,
August,/sdks/realtime-sdk/v3/voice/call-state,redirect,slug_changed,0.95,developer.signalwire.com/sdks/realtime-sdk/v3/voice/call-state,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/voice/call-state,y,,realtime-sdk/pages/v3/tech-ref/voice/callstate.mdx,realtime-sdk,v3,,/reference/voice/call-state,/realtime-sdk/v3/reference/voice/call-state,server-sdk,v3,/node/reference/voice/call-state,/server-sdk/v3/node/reference/voice/call-state,TRUE,7d07c09d-3d7e-46af-b04d-3c9cf92aceb9,body=0.951 fname=0.947,
August,/sdks/realtime-sdk/v3/voice/call-tap,redirect,slug_changed,0.984,developer.signalwire.com/sdks/realtime-sdk/v3/voice/call-tap,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/voice/call-tap,y,,realtime-sdk/pages/v3/tech-ref/voice/calltap.mdx,realtime-sdk,v3,,/reference/voice/call-tap,/realtime-sdk/v3/reference/voice/call-tap,server-sdk,v3,/node/reference/voice/call-tap,/server-sdk/v3/node/reference/voice/call-tap,TRUE,6e551082-4cf4-4cdb-91a9-638b891b5151,body=0.996 fname=0.933,
August,/sdks/realtime-sdk/v3/voice/client,redirect,slug_changed,0.856,developer.signalwire.com/sdks/realtime-sdk/v3/voice/client,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/voice/client,y,methods moved to subpages,realtime-sdk/pages/v3/tech-ref/voice/voice-client.mdx,realtime-sdk,v3,,/reference/voice/client,/realtime-sdk/v3/reference/voice/client,server-sdk,v3,/node/reference/voice/client,/server-sdk/v3/node/reference/voice/client,TRUE,ff1e62ac-0124-46dd-8f4a-fa47e982544d,body=0.946 fname=0.500; page relocated from fern/products/realtime-sdk/pages/v3/tech-ref/voice/voice-client.mdx; tracked in known_deleted,
August,/sdks/realtime-sdk/v3/voice/device-builder,redirect,slug_changed,0.948,developer.signalwire.com/sdks/realtime-sdk/v3/voice/device-builder,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/voice/device-builder,y,,realtime-sdk/pages/v3/tech-ref/voice/voice-devicebuilder.mdx,realtime-sdk,v3,,/reference/voice/device-builder,/realtime-sdk/v3/reference/voice/device-builder,server-sdk,v3,/node/reference/voice/device-builder,/server-sdk/v3/node/reference/voice/device-builder,TRUE,7c642603-7e55-4c16-a125-6c21e3379d66,body=0.988 fname=0.788,
August,/sdks/realtime-sdk/v3/voice/playlist,redirect,slug_changed,0.84,developer.signalwire.com/sdks/realtime-sdk/v3/voice/playlist,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/voice/playlist,y,,realtime-sdk/pages/v3/tech-ref/voice/voice-playlist.mdx,realtime-sdk,v3,,/reference/voice/playlist,/realtime-sdk/v3/reference/voice/playlist,server-sdk,v3,/node/reference/voice/playlist,/server-sdk/v3/node/reference/voice/playlist,TRUE,8e713e38-693b-4c01-8663-31707fbac3f5,body=0.925 fname=0.500,
August,/sdks/realtime-sdk/v3/voice/types,redirect,slug_changed,0.981,developer.signalwire.com/sdks/realtime-sdk/v3/voice/types,signalwire.docs.buildwithfern.com/realtime-sdk/v3/reference/voice/types,y,,realtime-sdk/pages/v3/tech-ref/voice/types.mdx,realtime-sdk,v3,,/reference/voice/types,/realtime-sdk/v3/reference/voice/types,server-sdk,v3,/node/reference/voice/types,/server-sdk/v3/node/reference/voice/types,TRUE,44d79f54-557a-4483-8817-3b4c22f9c9fa,body=0.976 fname=1.000,
August,/sdks/realtime-sdk/video/room-session-member,redirect,slug_changed,0.936,developer.signalwire.com/sdks/realtime-sdk/video/room-session-member,signalwire.docs.buildwithfern.com/realtime-sdk/reference/video/room-session-member,y,,realtime-sdk/pages/latest/tech-ref/video/video-roomsessionmember.mdx,realtime-sdk,,reference,/reference/video/room-session-member,/realtime-sdk/reference/video/room-session-member,server-sdk,,/node/reference/video/room-session-member,/server-sdk/node/reference/video/room-session-member,TRUE,1148f73f-9dab-46a7-900d-40026c94d30a,body=0.968 fname=0.810,
August,/sdks/realtime-sdk/video/room-session-playback,redirect,slug_changed,0.943,developer.signalwire.com/sdks/realtime-sdk/video/room-session-playback,signalwire.docs.buildwithfern.com/realtime-sdk/reference/video/room-session-playback,y,,realtime-sdk/pages/latest/tech-ref/video/video-roomsessionplayback.mdx,realtime-sdk,,reference,/reference/video/room-session-playback,/realtime-sdk/reference/video/room-session-playback,server-sdk,,/node/reference/video/room-session-playback,/server-sdk/node/reference/video/room-session-playback,TRUE,6f90212e-c6bb-4ac7-9ec9-36d707abd3b0,body=0.972 fname=0.826,
August,/sdks/realtime-sdk/video/roomsession,redirect,slug_changed,0.868,developer.signalwire.com/sdks/realtime-sdk/video/roomsession,signalwire.docs.buildwithfern.com/realtime-sdk/reference/video/room-session,y,,realtime-sdk/pages/latest/tech-ref/video/video-roomsession.mdx,realtime-sdk,,,/reference/video/room-session,/realtime-sdk/reference/video/room-session,server-sdk,,/node/reference/video/room-session,/server-sdk/node/reference/video/room-session,TRUE,cc6e80ae-5c68-4878-bbe5-7ab26aa2eef9,body=0.960 fname=0.500; page relocated from fern/products/realtime-sdk/pages/latest/tech-ref/video/video-roomsession.mdx; tracked in known_deleted,
August,/sdks/realtime-sdk/video/roomsession-fullstate,redirect,slug_changed,0.904,developer.signalwire.com/sdks/realtime-sdk/video/roomsession-fullstate,signalwire.docs.buildwithfern.com/realtime-sdk/reference/video/room-session-full-state,y,,realtime-sdk/pages/latest/tech-ref/video/video-roomsessionfullstate.mdx,realtime-sdk,,reference,/reference/video/room-session-full-state,/realtime-sdk/reference/video/room-session-full-state,server-sdk,,/node/reference/video/room-session-full-state,/server-sdk/node/reference/video/room-session-full-state,TRUE,980a28f7-cced-42c7-8b84-b68deedec99d,body=0.917 fname=0.851,
August,/sdks/realtime-sdk/video/roomsession-recording,redirect,slug_changed,0.954,developer.signalwire.com/sdks/realtime-sdk/video/roomsession-recording,signalwire.docs.buildwithfern.com/realtime-sdk/reference/video/room-session-recording,y,,realtime-sdk/pages/latest/tech-ref/video/video-roomsessionrecording.mdx,realtime-sdk,,reference,/reference/video/room-session-recording,/realtime-sdk/reference/video/room-session-recording,server-sdk,,/node/reference/video/room-session-recording,/server-sdk/node/reference/video/room-session-recording,TRUE,69959db7-5107-4e26-9d51-214249c083a1,body=0.980 fname=0.851,
August,/sdks/realtime-sdk/video/roomsession-stream,redirect,slug_changed,0.935,developer.signalwire.com/sdks/realtime-sdk/video/roomsession-stream,signalwire.docs.buildwithfern.com/realtime-sdk/reference/video/room-session-stream,y,,realtime-sdk/pages/latest/tech-ref/video/video-roomsessionstream.mdx,realtime-sdk,,reference,/reference/video/room-session-stream,/realtime-sdk/reference/video/room-session-stream,server-sdk,,/node/reference/video/room-session-stream,/server-sdk/node/reference/video/room-session-stream,TRUE,8fcb323b-862c-46eb-b618-b8bc5156cbcd,body=0.962 fname=0.829,
August,/sdks/realtime-sdk/voice/call,redirect,slug_changed,0.83,developer.signalwire.com/sdks/realtime-sdk/voice/call,signalwire.docs.buildwithfern.com/realtime-sdk/reference/voice/call,y,,realtime-sdk/pages/latest/tech-ref/voice/voice-call.mdx,realtime-sdk,,,/reference/voice/call,/realtime-sdk/reference/voice/call,server-sdk,,/node/reference/voice/call,/server-sdk/node/reference/voice/call,TRUE,5108bdf5-6ee7-44aa-94c8-242863b78ec8,body=0.912 fname=0.500; page relocated from fern/products/realtime-sdk/pages/latest/tech-ref/voice/voice-call.mdx; tracked in known_deleted,
August,/sdks/realtime-sdk/voice/call-collect,redirect,slug_changed,0.955,developer.signalwire.com/sdks/realtime-sdk/voice/call-collect,signalwire.docs.buildwithfern.com/realtime-sdk/reference/voice/call-collect,y,,realtime-sdk/pages/latest/tech-ref/voice/callcollect.mdx,realtime-sdk,,reference,/reference/voice/call-collect,/realtime-sdk/reference/voice/call-collect,server-sdk,,/node/reference/voice/call-collect,/server-sdk/node/reference/voice/call-collect,TRUE,e435dca2-4270-4874-b474-7e6f521ea798,body=0.955 fname=0.957,
August,/sdks/realtime-sdk/voice/call-detect,redirect,slug_changed,0.968,developer.signalwire.com/sdks/realtime-sdk/voice/call-detect,signalwire.docs.buildwithfern.com/realtime-sdk/reference/voice/call-detect,y,,realtime-sdk/pages/latest/tech-ref/voice/calldetect.mdx,realtime-sdk,,reference,/reference/voice/call-detect,/realtime-sdk/reference/voice/call-detect,server-sdk,,/node/reference/voice/call-detect,/server-sdk/node/reference/voice/call-detect,TRUE,524cd0e5-c05c-4f35-8c09-8196255cf38b,body=0.973 fname=0.952,
August,/sdks/realtime-sdk/voice/call-playback,redirect,slug_changed,0.974,developer.signalwire.com/sdks/realtime-sdk/voice/call-playback,signalwire.docs.buildwithfern.com/realtime-sdk/reference/voice/call-playback,y,,realtime-sdk/pages/latest/tech-ref/voice/callplayback.mdx,realtime-sdk,,reference,/reference/voice/call-playback,/realtime-sdk/reference/voice/call-playback,server-sdk,,/node/reference/voice/call-playback,/server-sdk/node/reference/voice/call-playback,TRUE,c93d77ff-50d2-4529-ac56-b7bdad53c3db,body=0.978 fname=0.960,
