broken_url,found_on,source_file,line,old,new,confidence,rule
/docs/server-sdk/v2/go/reference/calling/results/send-digits-result,/docs/server-sdk/v2/go/reference/calling/actions/send-digits,fern/products/realtime-sdk/pages/v2/language/golang/calling/actions/send-digits.mdx,9,[link-1]: /docs/server-sdk/v2/go/reference/calling/results/send-digits-result,[link-1]: /docs/server-sdk/v2/go/reference/calling/results/send-digits,auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/tap-result,/docs/server-sdk/v2/go/reference/calling/actions/tap,fern/products/realtime-sdk/pages/v2/language/golang/calling/actions/tap.mdx,9,[relay-calling-tapresult]: /docs/server-sdk/v2/go/reference/calling/results/tap-result,[relay-calling-tapresult]: /docs/server-sdk/v2/go/reference/calling/results/tap,auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/answer-result,/docs/server-sdk/v2/go/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/golang/calling/call.mdx,14,[relay-calling-answerresult]: /docs/server-sdk/v2/go/reference/calling/results/answer-result,[relay-calling-answerresult]: /docs/server-sdk/v2/go/reference/calling/results/answer,auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/detect-result,/docs/server-sdk/v2/go/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/golang/calling/call.mdx,16,[relay-calling-detectresult]: /docs/server-sdk/v2/go/reference/calling/results/detect-result,[relay-calling-detectresult]: /docs/server-sdk/v2/go/reference/calling/results/detect,auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/dial-result,/docs/server-sdk/v2/go/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/golang/calling/call.mdx,17,[relay-calling-dialresult]: /docs/server-sdk/v2/go/reference/calling/results/dial-result,[relay-calling-dialresult]: /docs/server-sdk/v2/go/reference/calling/results/dial,auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/fax-result,/docs/server-sdk/v2/go/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/golang/calling/call.mdx,19,[relay-calling-faxresult]: /docs/server-sdk/v2/go/reference/calling/results/fax-result,[relay-calling-faxresult]: /docs/server-sdk/v2/go/reference/calling/results/fax,auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/hangup-result,/docs/server-sdk/v2/go/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/golang/calling/call.mdx,20,[relay-calling-hangupresult]: /docs/server-sdk/v2/go/reference/calling/results/hangup-result,[relay-calling-hangupresult]: /docs/server-sdk/v2/go/reference/calling/results/hangup,auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/play-result,/docs/server-sdk/v2/go/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/golang/calling/call.mdx,22,[relay-calling-playresult]: /docs/server-sdk/v2/go/reference/calling/results/play-result,[relay-calling-playresult]: /docs/server-sdk/v2/go/reference/calling/results/play,auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/prompt-result,/docs/server-sdk/v2/go/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/golang/calling/call.mdx,24,[relay-calling-promptresult]: /docs/server-sdk/v2/go/reference/calling/results/prompt-result,[relay-calling-promptresult]: /docs/server-sdk/v2/go/reference/calling/results/prompt,auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/record-result,/docs/server-sdk/v2/go/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/golang/calling/call.mdx,26,[relay-calling-recordresult]: /docs/server-sdk/v2/go/reference/calling/results/record-result,[relay-calling-recordresult]: /docs/server-sdk/v2/go/reference/calling/results/record,auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/send-digits-result,/docs/server-sdk/v2/go/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/golang/calling/call.mdx,28,[relay-calling-senddigitsresult]: /docs/server-sdk/v2/go/reference/calling/results/send-digits-result,[relay-calling-senddigitsresult]: /docs/server-sdk/v2/go/reference/calling/results/send-digits,auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/tap-result,/docs/server-sdk/v2/go/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/golang/calling/call.mdx,30,[relay-calling-tapresult]: /docs/server-sdk/v2/go/reference/calling/results/tap-result,[relay-calling-tapresult]: /docs/server-sdk/v2/go/reference/calling/results/tap,auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/dial-result,/docs/server-sdk/v2/go/reference/calling,fern/products/realtime-sdk/pages/v2/language/golang/calling/index.mdx,10,[relay-calling-dialresult]: /docs/server-sdk/v2/go/reference/calling/results/dial-result,[relay-calling-dialresult]: /docs/server-sdk/v2/go/reference/calling/results/dial,auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/answer-result,/docs/server-sdk/v2/go/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/index.mdx,13,"  <Card title=""AnswerResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/answer-result"">","  <Card title=""AnswerResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/answer"">",auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/detect-result,/docs/server-sdk/v2/go/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/index.mdx,16,"  <Card title=""DetectResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/detect-result"">","  <Card title=""DetectResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/detect"">",auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/dial-result,/docs/server-sdk/v2/go/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/index.mdx,19,"  <Card title=""DialResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/dial-result"">","  <Card title=""DialResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/dial"">",auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/fax-result,/docs/server-sdk/v2/go/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/index.mdx,22,"  <Card title=""FaxResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/fax-result"">","  <Card title=""FaxResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/fax"">",auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/hangup-result,/docs/server-sdk/v2/go/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/index.mdx,25,"  <Card title=""HangupResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/hangup-result"">","  <Card title=""HangupResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/hangup"">",auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/play-result,/docs/server-sdk/v2/go/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/index.mdx,28,"  <Card title=""PlayResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/play-result"">","  <Card title=""PlayResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/play"">",auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/play-resume-result,/docs/server-sdk/v2/go/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/index.mdx,31,"  <Card title=""PlayResumeResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/play-resume-result"">","  <Card title=""PlayResumeResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/play-resume"">",auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/play-volume-result,/docs/server-sdk/v2/go/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/index.mdx,34,"  <Card title=""PlayVolumeResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/play-volume-result"">","  <Card title=""PlayVolumeResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/play-volume"">",auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/prompt-result,/docs/server-sdk/v2/go/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/index.mdx,37,"  <Card title=""PromptResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/prompt-result"">","  <Card title=""PromptResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/prompt"">",auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/prompt-volume-result,/docs/server-sdk/v2/go/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/index.mdx,40,"  <Card title=""PromptVolumeResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/prompt-volume-result"">","  <Card title=""PromptVolumeResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/prompt-volume"">",auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/record-result,/docs/server-sdk/v2/go/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/index.mdx,43,"  <Card title=""RecordResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/record-result"">","  <Card title=""RecordResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/record"">",auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/send-digits-result,/docs/server-sdk/v2/go/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/index.mdx,46,"  <Card title=""SendDigitsResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/send-digits-result"">","  <Card title=""SendDigitsResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/send-digits"">",auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/stop-result,/docs/server-sdk/v2/go/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/index.mdx,49,"  <Card title=""StopResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/stop-result"">","  <Card title=""StopResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/stop"">",auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/tap-result,/docs/server-sdk/v2/go/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/golang/calling/results/index.mdx,52,"  <Card title=""TapResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/tap-result"">","  <Card title=""TapResult"" href=""/docs/server-sdk/v2/go/reference/calling/results/tap"">",auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/connect-result,/docs/server-sdk/v2/node/reference/calling/actions/connect,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/connect.mdx,10,[relay-calling-connectresult]: /docs/server-sdk/v2/node/reference/calling/results/connect-result,[relay-calling-connectresult]: /docs/server-sdk/v2/node/reference/calling/results/connect,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/detect-result,/docs/server-sdk/v2/node/reference/calling/actions/detect,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/detect.mdx,9,[relay-calling-detectresult]: /docs/server-sdk/v2/node/reference/calling/results/detect-result,[relay-calling-detectresult]: /docs/server-sdk/v2/node/reference/calling/results/detect,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/stop-result,/docs/server-sdk/v2/node/reference/calling/actions/detect,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/detect.mdx,10,[relay-calling-stopresult]: /docs/server-sdk/v2/node/reference/calling/results/stop-result,[relay-calling-stopresult]: /docs/server-sdk/v2/node/reference/calling/results/stop,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/fax-result,/docs/server-sdk/v2/node/reference/calling/actions/fax,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/fax.mdx,11,[relay-calling-faxresult]: /docs/server-sdk/v2/node/reference/calling/results/fax-result,[relay-calling-faxresult]: /docs/server-sdk/v2/node/reference/calling/results/fax,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/stop-result,/docs/server-sdk/v2/node/reference/calling/actions/fax,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/fax.mdx,12,[relay-calling-stopresult]: /docs/server-sdk/v2/node/reference/calling/results/stop-result,[relay-calling-stopresult]: /docs/server-sdk/v2/node/reference/calling/results/stop,auto,strip-result-suffix
/docs/server-sdk/v2/node/referencejs/calling/actions/connect,/docs/server-sdk/v2/node/reference/calling/actions,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/index.mdx,13,"  <Card title=""ConnectAction"" href=""/docs/server-sdk/v2/node/referencejs/calling/actions/connect"">","  <Card title=""ConnectAction"" href=""/docs/server-sdk/v2/node/reference/calling/actions/connect"">",auto,fix-referencejs
/docs/server-sdk/v2/node/referencejs/calling/actions/detect,/docs/server-sdk/v2/node/reference/calling/actions,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/index.mdx,16,"  <Card title=""DetectAction"" href=""/docs/server-sdk/v2/node/referencejs/calling/actions/detect"">","  <Card title=""DetectAction"" href=""/docs/server-sdk/v2/node/reference/calling/actions/detect"">",auto,fix-referencejs
/docs/server-sdk/v2/node/referencejs/calling/actions/fax,/docs/server-sdk/v2/node/reference/calling/actions,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/index.mdx,19,"  <Card title=""FaxAction"" href=""/docs/server-sdk/v2/node/referencejs/calling/actions/fax"">","  <Card title=""FaxAction"" href=""/docs/server-sdk/v2/node/reference/calling/actions/fax"">",auto,fix-referencejs
/docs/server-sdk/v2/node/referencejs/calling/actions/play,/docs/server-sdk/v2/node/reference/calling/actions,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/index.mdx,22,"  <Card title=""PlayAction"" href=""/docs/server-sdk/v2/node/referencejs/calling/actions/play"">","  <Card title=""PlayAction"" href=""/docs/server-sdk/v2/node/reference/calling/actions/play"">",auto,fix-referencejs
/docs/server-sdk/v2/node/referencejs/calling/actions/prompt,/docs/server-sdk/v2/node/reference/calling/actions,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/index.mdx,25,"  <Card title=""PromptAction"" href=""/docs/server-sdk/v2/node/referencejs/calling/actions/prompt"">","  <Card title=""PromptAction"" href=""/docs/server-sdk/v2/node/reference/calling/actions/prompt"">",auto,fix-referencejs
/docs/server-sdk/v2/node/referencejs/calling/actions/record,/docs/server-sdk/v2/node/reference/calling/actions,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/index.mdx,28,"  <Card title=""RecordAction"" href=""/docs/server-sdk/v2/node/referencejs/calling/actions/record"">","  <Card title=""RecordAction"" href=""/docs/server-sdk/v2/node/reference/calling/actions/record"">",auto,fix-referencejs
/docs/server-sdk/v2/node/referencejs/calling/actions/refer,/docs/server-sdk/v2/node/reference/calling/actions,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/index.mdx,31,"  <Card title=""ReferAction"" href=""/docs/server-sdk/v2/node/referencejs/calling/actions/refer"">","  <Card title=""ReferAction"" href=""/docs/server-sdk/v2/node/reference/calling/actions/refer"">",auto,fix-referencejs
/docs/server-sdk/v2/node/referencejs/calling/actions/send-digits,/docs/server-sdk/v2/node/reference/calling/actions,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/index.mdx,34,"  <Card title=""SendDigitsAction"" href=""/docs/server-sdk/v2/node/referencejs/calling/actions/send-digits"">","  <Card title=""SendDigitsAction"" href=""/docs/server-sdk/v2/node/reference/calling/actions/send-digits"">",auto,fix-referencejs
/docs/server-sdk/v2/node/referencejs/calling/actions/tap,/docs/server-sdk/v2/node/reference/calling/actions,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/index.mdx,37,"  <Card title=""TapAction"" href=""/docs/server-sdk/v2/node/referencejs/calling/actions/tap"">","  <Card title=""TapAction"" href=""/docs/server-sdk/v2/node/reference/calling/actions/tap"">",auto,fix-referencejs
/docs/server-sdk/v2/node/reference/calling/results/play-pause-result,/docs/server-sdk/v2/node/reference/calling/actions/play,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/play.mdx,9,[relay-calling-playpauseresult]: /docs/server-sdk/v2/node/reference/calling/results/play-pause-result,[relay-calling-playpauseresult]: /docs/server-sdk/v2/node/reference/calling/results/play-pause,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/play-result,/docs/server-sdk/v2/node/reference/calling/actions/play,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/play.mdx,10,[relay-calling-playresult]: /docs/server-sdk/v2/node/reference/calling/results/play-result,[relay-calling-playresult]: /docs/server-sdk/v2/node/reference/calling/results/play,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/play-resume-result,/docs/server-sdk/v2/node/reference/calling/actions/play,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/play.mdx,11,[relay-calling-playresumeresult]: /docs/server-sdk/v2/node/reference/calling/results/play-resume-result,[relay-calling-playresumeresult]: /docs/server-sdk/v2/node/reference/calling/results/play-resume,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/play-volume-result,/docs/server-sdk/v2/node/reference/calling/actions/play,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/play.mdx,12,[relay-calling-playvolumeresult]: /docs/server-sdk/v2/node/reference/calling/results/play-volume-result,[relay-calling-playvolumeresult]: /docs/server-sdk/v2/node/reference/calling/results/play-volume,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/stop-result,/docs/server-sdk/v2/node/reference/calling/actions/play,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/play.mdx,13,[relay-calling-stopresult]: /docs/server-sdk/v2/node/reference/calling/results/stop-result,[relay-calling-stopresult]: /docs/server-sdk/v2/node/reference/calling/results/stop,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/prompt-result,/docs/server-sdk/v2/node/reference/calling/actions/prompt,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/prompt.mdx,9,[relay-calling-promptresult]: /docs/server-sdk/v2/node/reference/calling/results/prompt-result,[relay-calling-promptresult]: /docs/server-sdk/v2/node/reference/calling/results/prompt,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/prompt-volume-result,/docs/server-sdk/v2/node/reference/calling/actions/prompt,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/prompt.mdx,10,[relay-calling-promptvolumeresult]: /docs/server-sdk/v2/node/reference/calling/results/prompt-volume-result,[relay-calling-promptvolumeresult]: /docs/server-sdk/v2/node/reference/calling/results/prompt-volume,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/stop-result,/docs/server-sdk/v2/node/reference/calling/actions/prompt,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/prompt.mdx,11,[relay-calling-stopresult]: /docs/server-sdk/v2/node/reference/calling/results/stop-result,[relay-calling-stopresult]: /docs/server-sdk/v2/node/reference/calling/results/stop,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/record-result,/docs/server-sdk/v2/node/reference/calling/actions/record,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/record.mdx,10,[relay-calling-recordresult]: /docs/server-sdk/v2/node/reference/calling/results/record-result,[relay-calling-recordresult]: /docs/server-sdk/v2/node/reference/calling/results/record,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/stop-result,/docs/server-sdk/v2/node/reference/calling/actions/record,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/record.mdx,11,[relay-calling-stopresult]: /docs/server-sdk/v2/node/reference/calling/results/stop-result,[relay-calling-stopresult]: /docs/server-sdk/v2/node/reference/calling/results/stop,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/refer-result,/docs/server-sdk/v2/node/reference/calling/actions/refer,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/refer.mdx,10,[relay-calling-referresult]: /docs/server-sdk/v2/node/reference/calling/results/refer-result,[relay-calling-referresult]: /docs/server-sdk/v2/node/reference/calling/results/refer,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/send-digits-result,/docs/server-sdk/v2/node/reference/calling/actions/send-digits,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/send-digits.mdx,9,[relay-calling-senddigitsresult]: /docs/server-sdk/v2/node/reference/calling/results/send-digits-result,[relay-calling-senddigitsresult]: /docs/server-sdk/v2/node/reference/calling/results/send-digits,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/stop-result,/docs/server-sdk/v2/node/reference/calling/actions/tap,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/tap.mdx,9,[relay-calling-stopresult]: /docs/server-sdk/v2/node/reference/calling/results/stop-result,[relay-calling-stopresult]: /docs/server-sdk/v2/node/reference/calling/results/stop,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/tap-result,/docs/server-sdk/v2/node/reference/calling/actions/tap,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/actions/tap.mdx,10,[relay-calling-tapresult]: /docs/server-sdk/v2/node/reference/calling/results/tap-result,[relay-calling-tapresult]: /docs/server-sdk/v2/node/reference/calling/results/tap,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/answer-result,/docs/server-sdk/v2/node/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/call.mdx,36,[relay-calling-answerresult]: /docs/server-sdk/v2/node/reference/calling/results/answer-result,[relay-calling-answerresult]: /docs/server-sdk/v2/node/reference/calling/results/answer,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/connect-result,/docs/server-sdk/v2/node/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/call.mdx,39,[relay-calling-connectresult]: /docs/server-sdk/v2/node/reference/calling/results/connect-result,[relay-calling-connectresult]: /docs/server-sdk/v2/node/reference/calling/results/connect,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/detect-result,/docs/server-sdk/v2/node/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/call.mdx,41,[relay-calling-detectresult]: /docs/server-sdk/v2/node/reference/calling/results/detect-result,[relay-calling-detectresult]: /docs/server-sdk/v2/node/reference/calling/results/detect,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/dial-result,/docs/server-sdk/v2/node/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/call.mdx,42,[relay-calling-dialresult]: /docs/server-sdk/v2/node/reference/calling/results/dial-result,[relay-calling-dialresult]: /docs/server-sdk/v2/node/reference/calling/results/dial,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/fax-result,/docs/server-sdk/v2/node/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/call.mdx,44,[relay-calling-faxresult]: /docs/server-sdk/v2/node/reference/calling/results/fax-result,[relay-calling-faxresult]: /docs/server-sdk/v2/node/reference/calling/results/fax,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/hangup-result,/docs/server-sdk/v2/node/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/call.mdx,45,[relay-calling-hangupresult]: /docs/server-sdk/v2/node/reference/calling/results/hangup-result,[relay-calling-hangupresult]: /docs/server-sdk/v2/node/reference/calling/results/hangup,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/pass-result,/docs/server-sdk/v2/node/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/call.mdx,46,[relay-calling-passresult]: /docs/server-sdk/v2/node/reference/calling/results/pass-result,[relay-calling-passresult]: /docs/server-sdk/v2/node/reference/calling/results/pass,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/play-result,/docs/server-sdk/v2/node/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/call.mdx,48,[relay-calling-playresult]: /docs/server-sdk/v2/node/reference/calling/results/play-result,[relay-calling-playresult]: /docs/server-sdk/v2/node/reference/calling/results/play,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/prompt-result,/docs/server-sdk/v2/node/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/call.mdx,50,[relay-calling-promptresult]: /docs/server-sdk/v2/node/reference/calling/results/prompt-result,[relay-calling-promptresult]: /docs/server-sdk/v2/node/reference/calling/results/prompt,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/record-result,/docs/server-sdk/v2/node/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/call.mdx,52,[relay-calling-recordresult]: /docs/server-sdk/v2/node/reference/calling/results/record-result,[relay-calling-recordresult]: /docs/server-sdk/v2/node/reference/calling/results/record,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/refer-result,/docs/server-sdk/v2/node/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/call.mdx,54,[relay-calling-referresult]: /docs/server-sdk/v2/node/reference/calling/results/refer-result,[relay-calling-referresult]: /docs/server-sdk/v2/node/reference/calling/results/refer,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/send-digits-result,/docs/server-sdk/v2/node/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/call.mdx,56,[relay-calling-senddigitsresult]: /docs/server-sdk/v2/node/reference/calling/results/send-digits-result,[relay-calling-senddigitsresult]: /docs/server-sdk/v2/node/reference/calling/results/send-digits,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/tap-result,/docs/server-sdk/v2/node/reference/calling/call,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/call.mdx,58,[relay-calling-tapresult]: /docs/server-sdk/v2/node/reference/calling/results/tap-result,[relay-calling-tapresult]: /docs/server-sdk/v2/node/reference/calling/results/tap,auto,strip-result-suffix
/docs/server-sdk/v2/node/reference/calling/results/dial-result,/docs/server-sdk/v2/node/reference/calling,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/index.mdx,10,[relay-calling-dialresult]: /docs/server-sdk/v2/node/reference/calling/results/dial-result,[relay-calling-dialresult]: /docs/server-sdk/v2/node/reference/calling/results/dial,auto,strip-result-suffix
/docs/server-sdk/v2/node/referencejs/calling/results/answer-result,/docs/server-sdk/v2/node/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/results/index.mdx,13,"  <Card title=""AnswerResult"" href=""/docs/server-sdk/v2/node/referencejs/calling/results/answer-result"">","  <Card title=""AnswerResult"" href=""/docs/server-sdk/v2/node/reference/calling/results/answer"">",auto,fix-referencejs+strip-result
/docs/server-sdk/v2/node/referencejs/calling/results/connect-result,/docs/server-sdk/v2/node/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/results/index.mdx,16,"  <Card title=""ConnectResult"" href=""/docs/server-sdk/v2/node/referencejs/calling/results/connect-result"">","  <Card title=""ConnectResult"" href=""/docs/server-sdk/v2/node/reference/calling/results/connect"">",auto,fix-referencejs+strip-result
/docs/server-sdk/v2/node/referencejs/calling/results/detect-result,/docs/server-sdk/v2/node/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/results/index.mdx,19,"  <Card title=""DetectResult"" href=""/docs/server-sdk/v2/node/referencejs/calling/results/detect-result"">","  <Card title=""DetectResult"" href=""/docs/server-sdk/v2/node/reference/calling/results/detect"">",auto,fix-referencejs+strip-result
/docs/server-sdk/v2/node/referencejs/calling/results/dial-result,/docs/server-sdk/v2/node/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/nodejs/calling/results/index.mdx,22,"  <Card title=""DialResult"" href=""/docs/server-sdk/v2/node/referencejs/calling/results/dial-result"">","  <Card title=""DialResult"" href=""/docs/server-sdk/v2/node/reference/calling/results/dial"">",auto,fix-referencejs+strip-result
